customer_id,card_activation_date,
1558516,3/28/20,
1558102,3/29/20,
1562901,3/31/20,
1540222,4/9/20,
1563748,3/28/20,
1556052,4/6/20,
1639009,3/28/20,
1558353,3/28/20,
1560053,3/31/20,
1542794,4/25/20,
1558523,3/30/20,
1639010,3/30/20,
1534490,4/6/20,
1639011,3/28/20,
1639012,3/30/20,
1639013,4/3/20,
1639014,3/30/20,
1639015,4/1/20,
1639016,4/1/20,
1639017,3/30/20,
1639018,3/28/20,
1639019,3/30/20,
1550974,4/15/20,
1639020,3/28/20,
1639021,4/5/20,
1639022,3/28/20,
1639023,4/4/20,
1639024,4/28/20,
1639025,4/8/20,
1639026,3/16/20,
1639027,4/23/20,
1639028,3/19/20,
1639029,3/13/20,
1639030,4/23/20,
1639031,4/9/20,
1639032,3/29/20,
1639033,3/16/20,
1639034,3/17/20,
1639035,4/10/20,
1639036,4/9/20,
1639037,3/23/20,
1639038,3/31/20,
1639039,3/17/20,
1639040,4/18/20,
1639041,4/11/20,
1639042,3/14/20,
1639043,4/10/20,
1639044,4/24/20,
1639045,4/13/20,
1639046,4/7/20,
1639047,4/24/20,
1639048,3/20/20,
1639049,4/10/20,
1639050,4/1/20,
1639051,3/9/20,
1639052,3/24/20,
1639053,4/2/20,
1639054,3/31/20,
1639055,3/12/20,
1639056,3/31/20,
1639057,3/26/20,
1639058,4/6/20,
1639059,4/15/20,
1639060,4/13/20,
1639061,4/18/20,
1639062,4/16/20,
1639063,4/21/20,
1639064,3/19/20,
1639065,3/21/20,
1639066,3/19/20,
1639067,4/12/20,
1639068,4/20/20,
1639069,3/21/20,
1639070,3/25/20,
1639071,3/9/20,
1639072,3/21/20,
1639073,4/21/20,
1639074,3/13/20,
1639075,4/27/20,
1639076,4/29/20,
1639077,4/30/20,
1639078,4/24/20,
1639079,4/20/20,
1639080,4/27/20,
1639081,3/26/20,
1639082,3/16/20,
1639083,4/21/20,
1639084,3/9/20,
1639085,4/7/20,
1639086,4/6/20,
1639087,3/17/20,
1639088,3/10/20,
1639089,4/4/20,
1639090,4/1/20,
1639091,3/13/20,
1639092,4/19/20,
1639093,4/16/20,
1639094,3/17/20,
1639095,3/23/20,
1639096,4/25/20,
1639097,5/1/20,
1639098,4/27/20,
1639099,4/11/20,
1639100,4/7/20,
1639101,4/8/20,
1639102,4/25/20,
1639103,4/15/20,
1639104,3/18/20,
1639105,4/8/20,
1639106,4/20/20,
1639107,4/30/20,
1639108,4/14/20,
1639109,4/6/20,
1639110,3/19/20,
1639111,3/18/20,
1639112,4/17/20,
1639113,4/24/20,
1639114,4/15/20,
1639115,3/11/20,
1639116,3/30/20,
1639117,5/1/20,
1639118,4/15/20,
1639119,3/11/20,
1639120,3/23/20,
1639121,4/2/20,
1639122,3/20/20,
1639123,3/10/20,
1639124,4/20/20,
1639125,4/12/20,
1639126,4/8/20,
1639127,3/23/20,
1639128,3/9/20,
1639129,3/28/20,
1639130,4/7/20,
1639131,4/29/20,
1639132,3/30/20,
1639133,3/24/20,
1639134,3/17/20,
1639135,4/7/20,
1639136,4/9/20,
1639137,4/2/20,
1639138,3/28/20,
1639139,4/22/20,
1639140,4/23/20,
1639141,3/13/20,
1639142,4/24/20,
1639143,3/16/20,
1639144,3/23/20,
1639145,4/14/20,
1639146,3/27/20,
1639147,4/26/20,
1639148,4/19/20,
1639149,4/6/20,
1639150,3/26/20,
1639151,3/12/20,
1639152,4/28/20,
1639153,4/10/20,
1570957,3/17/20,
1575201,3/22/20,
1571198,3/17/20,
1639154,3/20/20,
1576020,3/16/20,
1639155,3/18/20,
1639156,3/23/20,
1639157,3/16/20,
1639158,3/23/20,
1639159,3/17/20,
1639160,3/16/20,
1639161,3/17/20,
1639162,3/17/20,
1639163,3/19/20,
1639164,3/17/20,
1639165,3/23/20,
1639166,4/8/20,
1639167,3/17/20,
1639168,3/19/20,
1639169,3/16/20,
1639170,3/18/20,
1639171,3/18/20,
1639172,3/22/20,
1586731,3/16/20,
1536801,4/17/20,
1572527,3/18/20,
1584944,3/14/20,
1586432,3/21/20,
1552615,4/11/20,
1577283,3/17/20,
1639173,3/17/20,
1534081,4/11/20,
1543112,4/30/20,
1575202,3/18/20,
1571406,3/16/20,
1581252,3/16/20,
1575485,3/20/20,
1582923,3/18/20,
1575476,3/16/20,
1571271,3/16/20,
1576391,4/1/20,
1576333,3/16/20,
1574977,3/21/20,
1571862,3/16/20,
1572528,3/16/20,
1576542,3/20/20,
1567799,3/17/20,
1571273,3/16/20,
1570984,3/17/20,
1579813,4/28/20,
1639174,3/16/20,
1639175,3/28/20,
1639176,3/22/20,
1639177,3/24/20,
1639178,3/21/20,
1639179,3/16/20,
1536361,4/19/20,
1639180,3/19/20,
1639181,3/19/20,
1639182,3/17/20,
1639183,3/16/20,
1639184,3/16/20,
1639185,3/25/20,
1639186,3/20/20,
1639187,3/18/20,
1639188,3/23/20,
1639189,3/17/20,
1639190,3/16/20,
1639191,3/17/20,
1581356,3/17/20,
1639192,3/19/20,
1586358,3/20/20,
1537893,3/31/20,
1541056,4/1/20,
1582414,4/1/20,
1581243,3/16/20,
1581193,3/17/20,
1639193,3/17/20,
1639194,3/20/20,
1571385,3/25/20,
1542664,4/3/20,
1535449,4/23/20,
1586282,3/20/20,
1639195,3/19/20,
1541622,4/3/20,
1583553,3/17/20,
1571495,3/20/20,
1569343,3/16/20,
1639196,3/18/20,
1552962,3/30/20,
1548164,5/1/20,
1571761,3/20/20,
1541230,4/11/20,
1570974,3/19/20,
1575283,3/17/20,
1572214,3/20/20,
1573044,3/17/20,
1538904,4/1/20,
1580695,3/19/20,
1575362,3/21/20,
1575895,3/24/20,
1639197,3/25/20,
1587065,3/27/20,
1574152,3/17/20,
1571272,3/16/20,
1639198,3/21/20,
1575891,3/17/20,
1571842,3/28/20,
1574954,3/16/20,
1572830,3/16/20,
1639199,3/20/20,
1639200,3/20/20,
1580230,3/19/20,
1639201,4/12/20,
1639202,3/21/20,
1639203,3/22/20,
1639204,3/19/20,
1639205,3/20/20,
1639206,3/26/20,
1639207,3/20/20,
1639208,3/21/20,
1639209,3/30/20,
1639210,3/21/20,
1639211,3/19/20,
1639212,3/19/20,
1553002,3/30/20,
1639213,3/19/20,
1639214,3/26/20,
1639215,3/20/20,
1639216,3/21/20,
1574251,3/16/20,
1564231,3/20/20,
1534408,4/1/20,
1565930,3/16/20,
1567451,3/18/20,
1566032,3/22/20,
1575619,3/17/20,
1568441,3/16/20,
1559087,3/16/20,
1558756,3/22/20,
1559611,3/17/20,
1568080,3/18/20,
1560225,3/21/20,
1560260,3/16/20,
1540702,3/31/20,
1567148,3/16/20,
1563021,4/29/20,
1537807,4/4/20,
1639217,3/23/20,
1560089,3/17/20,
1570854,3/17/20,
1560610,3/17/20,
1559960,3/18/20,
1563164,3/16/20,
1576743,3/20/20,
1639218,4/15/20,
1568376,3/16/20,
1549412,4/1/20,
1639219,3/27/20,
1639220,3/17/20,
1639221,3/21/20,
1543318,4/2/20,
1639222,3/18/20,
1639223,3/16/20,
1639224,3/26/20,
1639225,3/22/20,
1544037,4/15/20,
1639226,3/17/20,
1639227,3/24/20,
1574812,3/17/20,
1567210,3/19/20,
1572805,3/17/20,
1639228,3/20/20,
1639229,3/17/20,
1551195,4/4/20,
1563097,3/24/20,
1552558,4/25/20,
1561016,3/19/20,
1570582,3/17/20,
1562502,3/25/20,
1562569,3/16/20,
1585137,3/19/20,
1561002,3/19/20,
1538064,4/12/20,
1564158,3/20/20,
1560223,3/19/20,
1559477,3/25/20,
1567209,3/17/20,
1569273,3/21/20,
1566268,4/16/20,
1568121,3/16/20,
1567050,3/18/20,
1545926,4/2/20,
1561846,3/19/20,
1570089,3/21/20,
1565906,3/21/20,
1561083,3/16/20,
1564174,3/19/20,
1562482,3/16/20,
1567976,3/16/20,
1568929,3/19/20,
1560093,3/17/20,
1561463,3/19/20,
1564237,3/25/20,
1562385,3/18/20,
1639230,3/18/20,
1639231,3/21/20,
1639232,3/19/20,
1639233,3/23/20,
1639234,3/21/20,
1639235,3/18/20,
1639236,3/20/20,
1639237,3/23/20,
1639238,3/25/20,
1639239,3/17/20,
1563136,3/22/20,
1573305,3/17/20,
1564570,3/20/20,
1563649,3/18/20,
1549374,4/18/20,
1537935,4/16/20,
1579640,3/28/20,
1561056,3/20/20,
1577014,3/20/20,
1559150,3/20/20,
1552540,4/30/20,
1560585,3/22/20,
1549057,4/22/20,
1583502,3/26/20,
1576639,3/18/20,
1566916,3/23/20,
1558755,3/19/20,
1562402,3/18/20,
1532575,3/30/20,
1553463,4/16/20,
1559532,3/20/20,
1558763,3/20/20,
1639240,3/22/20,
1639241,3/27/20,
1562570,3/22/20,
1558762,3/19/20,
1566726,3/19/20,
1639242,3/16/20,
1560258,3/17/20,
1560710,3/21/20,
1560168,3/23/20,
1639243,3/25/20,
1639244,3/19/20,
1639245,3/23/20,
1639246,3/22/20,
1639247,3/24/20,
1639248,3/20/20,
1639249,3/21/20,
1639250,3/24/20,
1639251,3/28/20,
1639252,3/23/20,
1639253,3/20/20,
1639254,3/27/20,
1639255,3/25/20,
1639256,3/22/20,
1639257,3/30/20,
1639258,3/30/20,
1639259,3/30/20,
1639260,3/30/20,
1639261,3/28/20,
1569998,3/30/20,
1639262,4/2/20,
1639263,3/30/20,
1639264,4/4/20,
1548919,4/15/20,
1639265,4/2/20,
1546434,4/10/20,
1549962,4/6/20,
1549295,4/12/20,
1558522,3/30/20,
1558265,4/2/20,
1535257,4/8/20,
1559049,3/30/20,
1562317,3/30/20,
1531539,4/18/20,
1564988,3/31/20,
1563589,3/30/20,
1565400,4/29/20,
1563727,4/1/20,
1558112,3/31/20,
1565235,3/30/20,
1558354,3/28/20,
1558801,3/30/20,
1563685,3/29/20,
1639266,3/31/20,
1639267,3/28/20,
1639268,3/30/20,
1639269,4/1/20,
1639270,3/28/20,
1542195,4/9/20,
1639271,4/5/20,
1639272,3/28/20,
1639273,4/16/20,
1639274,3/28/20,
1639275,4/1/20,
1639276,3/30/20,
1532478,4/10/20,
1639277,3/28/20,
1639278,3/30/20,
1639279,4/5/20,
1550992,4/16/20,
1639280,3/30/20,
1639281,3/30/20,
1549979,4/13/20,
1566344,4/5/20,
1639282,3/27/20,
1639283,3/27/20,
1639284,3/30/20,
1639285,3/30/20,
1639286,3/30/20,
1639287,3/30/20,
1639288,3/28/20,
1548594,4/9/20,
1565764,3/28/20,
1538746,4/25/20,
1563843,4/3/20,
1559473,3/27/20,
1567536,3/29/20,
1565711,4/1/20,
1639289,4/2/20,
1533046,4/14/20,
1566682,4/23/20,
1559482,4/1/20,
1559475,3/30/20,
1562647,4/2/20,
1531425,4/16/20,
1574184,3/30/20,
1639290,3/30/20,
1564994,3/31/20,
1559997,3/28/20,
1558392,3/31/20,
1563933,3/28/20,
1639291,4/13/20,
1639292,4/2/20,
1639293,3/30/20,
1639294,4/13/20,
1639295,4/5/20,
1639296,3/30/20,
1639297,4/1/20,
1639298,4/5/20,
1558185,4/7/20,
1639299,4/14/20,
1639300,4/1/20,
1639301,4/1/20,
1639302,3/31/20,
1639303,4/11/20,
1639304,3/28/20,
1639305,4/3/20,
1639306,3/31/20,
1567989,3/30/20,
1639307,4/14/20,
1639308,4/3/20,
1639309,4/2/20,
1639310,4/2/20,
1639311,3/31/20,
1639312,3/28/20,
1639313,3/28/20,
1639314,4/1/20,
1639315,4/3/20,
1639316,3/30/20,
1639317,4/2/20,
1639318,4/7/20,
1580261,3/30/20,
1639319,3/31/20,
1639320,4/3/20,
1565137,3/30/20,
1565090,3/28/20,
1564825,4/1/20,
1563416,3/30/20,
1558783,4/3/20,
1639321,4/12/20,
1561834,3/30/20,
1558874,4/29/20,
1565501,3/29/20,
1560480,3/30/20,
1569465,3/30/20,
1570188,4/1/20,
1558536,4/4/20,
1639322,4/2/20,
1639323,4/2/20,
1639324,4/2/20,
1639325,4/7/20,
1639326,4/3/20,
1639327,4/7/20,
1556037,4/14/20,
1639328,3/24/20,
1639329,3/20/20,
1639330,3/19/20,
1639331,3/19/20,
1548509,4/1/20,
1574429,3/21/20,
1574576,4/16/20,
1536202,4/4/20,
1581924,3/23/20,
1550436,4/11/20,
1580274,3/21/20,
1575200,3/20/20,
1552277,4/16/20,
1581253,3/21/20,
1577925,3/19/20,
1639332,3/20/20,
1586225,3/24/20,
1572694,3/23/20,
1533971,4/16/20,
1579830,3/21/20,
1575075,3/19/20,
1583601,3/22/20,
1571760,3/19/20,
1555138,4/2/20,
1586248,4/28/20,
1579927,3/19/20,
1586825,3/16/20,
1545466,4/5/20,
1582889,3/20/20,
1573042,3/19/20,
1639333,3/25/20,
1581401,3/19/20,
1545380,4/29/20,
1571358,3/20/20,
1531618,4/15/20,
1577537,3/19/20,
1571323,3/19/20,
1571322,4/30/20,
1639334,3/23/20,
1571611,4/1/20,
1639335,3/23/20,
1639336,3/30/20,
1639337,3/24/20,
1639338,3/23/20,
1639339,3/22/20,
1639340,3/24/20,
1639341,3/20/20,
1639342,4/4/20,
1639343,3/27/20,
1639344,3/23/20,
1639345,3/23/20,
1639346,3/19/20,
1639347,3/23/20,
1570982,3/24/20,
1545528,4/2/20,
1547275,4/15/20,
1534140,4/1/20,
1575999,3/22/20,
1586278,3/25/20,
1579417,3/24/20,
1550654,4/1/20,
1537338,4/5/20,
1580384,3/25/20,
1571464,3/23/20,
1580061,4/24/20,
1582963,3/23/20,
1572611,3/25/20,
1639348,3/20/20,
1575973,3/22/20,
1550361,4/9/20,
1535428,4/3/20,
1579777,3/24/20,
1580003,3/20/20,
1571239,3/23/20,
1639349,3/21/20,
1639350,3/25/20,
1639351,3/29/20,
1531597,3/30/20,
1551844,3/31/20,
1639352,3/25/20,
1639353,3/23/20,
1639354,3/24/20,
1542818,4/4/20,
1639355,3/26/20,
1639356,3/24/20,
1639357,3/27/20,
1639358,3/22/20,
1552346,4/5/20,
1639359,3/23/20,
1553979,4/1/20,
1581250,3/24/20,
1536085,4/4/20,
1545806,4/3/20,
1582501,3/24/20,
1570975,3/21/20,
1639360,4/23/20,
1580175,4/17/20,
1549336,4/27/20,
1571158,3/22/20,
1575149,4/16/20,
1571829,3/23/20,
1547032,4/6/20,
1576001,3/25/20,
1531958,4/12/20,
1571655,3/23/20,
1571238,3/23/20,
1578829,3/25/20,
1571643,3/24/20,
1571463,3/23/20,
1578462,3/23/20,
1579894,3/24/20,
1578853,3/25/20,
1572244,3/23/20,
1575137,3/21/20,
1585267,3/23/20,
1571946,3/23/20,
1577080,3/25/20,
1538852,3/31/20,
1639361,3/29/20,
1536473,4/2/20,
1639362,3/27/20,
1639363,3/27/20,
1639364,3/21/20,
1639365,3/22/20,
1639366,3/21/20,
1639367,4/7/20,
1639368,3/21/20,
1639369,3/24/20,
1639370,3/20/20,
1639371,3/31/20,
1639372,3/23/20,
1639373,3/27/20,
1639374,3/24/20,
1544859,3/30/20,
1563137,3/22/20,
1565466,3/24/20,
1546721,4/8/20,
1566788,3/25/20,
1561082,3/27/20,
1545680,4/1/20,
1639375,3/29/20,
1542560,4/1/20,
1541379,3/31/20,
1568994,3/22/20,
1531899,4/28/20,
1567223,3/23/20,
1566312,3/22/20,
1558945,3/25/20,
1567699,3/21/20,
1551698,4/15/20,
1559220,3/21/20,
1548558,4/2/20,
1562480,3/27/20,
1560224,3/21/20,
1560786,3/25/20,
1570367,3/28/20,
1554449,4/7/20,
1569417,3/24/20,
1639376,3/23/20,
1548284,4/12/20,
1639377,3/24/20,
1639378,3/27/20,
1639379,4/3/20,
1639380,3/21/20,
1639381,3/23/20,
1639382,3/21/20,
1543971,4/1/20,
1639383,3/25/20,
1639384,3/23/20,
1639385,3/24/20,
1639386,3/21/20,
1639387,3/27/20,
1639388,3/24/20,
1639389,4/1/20,
1639390,3/23/20,
1545495,4/6/20,
1639391,3/28/20,
1639392,3/26/20,
1639393,3/23/20,
1539926,4/1/20,
1568979,3/31/20,
1546783,4/18/20,
1539760,4/14/20,
1568918,3/23/20,
1585513,3/24/20,
1559478,3/23/20,
1534240,4/5/20,
1562877,3/21/20,
1564171,3/23/20,
1566489,3/21/20,
1561117,3/26/20,
1578585,3/23/20,
1560644,3/27/20,
1541275,4/12/20,
1546158,4/6/20,
1560095,3/27/20,
1557210,4/7/20,
1573498,3/24/20,
1561118,3/24/20,
1566434,3/24/20,
1553125,4/5/20,
1573523,3/23/20,
1578887,3/27/20,
1568908,3/24/20,
1560273,3/23/20,
1567049,3/23/20,
1542010,4/4/20,
1561057,3/27/20,
1552985,4/30/20,
1563427,3/23/20,
1567961,3/23/20,
1562568,3/21/20,
1564558,3/23/20,
1557146,4/14/20,
1639394,3/23/20,
1565467,3/24/20,
1639395,3/26/20,
1639396,3/24/20,
1639397,3/23/20,
1639398,3/24/20,
1639399,3/24/20,
1639400,3/25/20,
1639401,3/23/20,
1639402,3/23/20,
1639403,3/25/20,
1539584,4/17/20,
1639404,3/25/20,
1546522,4/7/20,
1639405,3/23/20,
1639406,3/23/20,
1639407,3/23/20,
1548881,3/30/20,
1639408,3/27/20,
1639409,4/1/20,
1639410,3/24/20,
1544537,4/17/20,
1549355,4/19/20,
1565908,3/24/20,
1568901,3/24/20,
1568784,3/24/20,
1537336,4/30/20,
1562481,4/20/20,
1639411,4/10/20,
1559693,3/23/20,
1565268,3/24/20,
1564157,3/23/20,
1558795,3/24/20,
1561154,3/23/20,
1550564,4/10/20,
1565695,3/26/20,
1569955,3/25/20,
1564089,3/23/20,
1552799,3/30/20,
1569211,4/11/20,
1551367,4/16/20,
1560772,3/25/20,
1568515,3/24/20,
1566038,3/23/20,
1639412,3/23/20,
1639413,3/28/20,
1639414,3/26/20,
1639415,3/29/20,
1639416,3/24/20,
1639417,3/25/20,
1639418,3/23/20,
1639419,3/22/20,
1639420,3/23/20,
1639421,3/23/20,
1639422,3/21/20,
1639423,4/4/20,
1639424,3/24/20,
1639425,4/4/20,
1639426,3/22/20,
1639427,3/30/20,
1639428,3/23/20,
1639429,3/24/20,
1550614,4/12/20,
1566277,3/23/20,
1566433,3/23/20,
1560257,3/25/20,
1568119,3/23/20,
1556888,4/11/20,
1639430,3/23/20,
1639431,3/25/20,
1560838,3/23/20,
1569384,4/8/20,
1566438,3/25/20,
1567780,3/24/20,
1567732,3/26/20,
1561464,3/24/20,
1567345,4/8/20,
1566752,4/2/20,
1569799,3/23/20,
1560792,3/23/20,
1560090,3/24/20,
1561055,3/27/20,
1639432,3/23/20,
1575012,3/25/20,
1639433,3/28/20,
1639434,3/24/20,
1639435,4/9/20,
1639436,3/28/20,
1639437,3/26/20,
1639438,3/24/20,
1639439,3/23/20,
1639440,4/3/20,
1639441,3/30/20,
1639442,3/27/20,
1639443,3/24/20,
1639444,3/25/20,
1639445,3/25/20,
1639446,3/27/20,
1639447,3/25/20,
1639448,3/23/20,
1639449,3/26/20,
1639450,3/31/20,
1639451,3/24/20,
1550072,4/15/20,
1579328,3/25/20,
1573774,3/23/20,
1639452,3/24/20,
1549797,4/23/20,
1562982,3/26/20,
1562424,3/24/20,
1560709,4/24/20,
1551392,4/15/20,
1639453,3/27/20,
1563003,3/23/20,
1562501,3/25/20,
1559959,3/24/20,
1560751,3/24/20,
1562422,3/28/20,
1560072,3/26/20,
1567166,3/23/20,
1564503,3/25/20,
1562406,3/28/20,
1563399,3/25/20,
1567192,3/26/20,
1639454,3/24/20,
1639455,3/23/20,
1639456,4/2/20,
1639457,3/30/20,
1639458,3/26/20,
1639459,3/27/20,
1639460,3/24/20,
1639461,3/24/20,
1639462,4/3/20,
1639463,4/7/20,
1639464,3/26/20,
1639465,4/1/20,
1639466,3/26/20,
1639467,3/26/20,
1639468,3/31/20,
1639469,3/24/20,
1639470,3/26/20,
1639471,3/31/20,
1639472,3/27/20,
1639473,4/3/20,
1639474,3/29/20,
1541177,4/6/20,
1639475,3/24/20,
1639476,3/30/20,
1639477,4/1/20,
1639478,3/24/20,
1639479,3/26/20,
1569090,4/7/20,
1566746,4/1/20,
1554443,4/9/20,
1639480,3/27/20,
1639481,3/29/20,
1577338,3/25/20,
1536576,4/20/20,
1551626,4/13/20,
1536134,4/21/20,
1545566,4/23/20,
1567219,4/1/20,
1560381,3/27/20,
1548332,4/10/20,
1568968,3/28/20,
1537182,4/9/20,
1564268,3/26/20,
1566488,3/25/20,
1562404,3/27/20,
1639482,3/25/20,
1570449,3/25/20,
1567346,3/23/20,
1573393,3/28/20,
1558761,3/27/20,
1639483,4/1/20,
1639484,3/31/20,
1639485,3/26/20,
1639486,3/26/20,
1639487,3/25/20,
1639488,3/25/20,
1639489,3/24/20,
1639490,3/30/20,
1639491,3/27/20,
1639492,3/24/20,
1544904,4/18/20,
1639493,3/27/20,
1639494,3/25/20,
1639495,3/24/20,
1639496,3/27/20,
1566727,3/24/20,
1639497,3/30/20,
1547334,4/9/20,
1545509,4/13/20,
1535682,4/14/20,
1639498,3/24/20,
1574681,3/24/20,
1569311,3/29/20,
1579319,3/25/20,
1546539,4/14/20,
1639499,3/23/20,
1569346,4/2/20,
1540384,4/26/20,
1568531,4/20/20,
1568790,3/24/20,
1560123,3/24/20,
1560586,3/24/20,
1544795,4/16/20,
1573524,3/24/20,
1564625,3/25/20,
1568391,3/25/20,
1573266,3/27/20,
1559088,3/30/20,
1560091,3/26/20,
1542895,4/20/20,
1560226,3/30/20,
1558948,3/25/20,
1568243,3/23/20,
1569385,3/24/20,
1639500,3/28/20,
1639501,3/30/20,
1639502,3/24/20,
1639503,3/30/20,
1639504,3/24/20,
1639505,4/2/20,
1553425,4/9/20,
1639506,4/2/20,
1555060,4/9/20,
1571266,3/31/20,
1548199,4/8/20,
1548845,4/10/20,
1560711,3/30/20,
1563548,3/30/20,
1561241,3/25/20,
1560071,4/1/20,
1563683,3/30/20,
1563517,3/27/20,
1639507,3/29/20,
1567221,3/28/20,
1575628,4/3/20,
1639508,3/30/20,
1568837,3/30/20,
1564956,4/2/20,
1553394,4/9/20,
1560222,3/24/20,
1559501,3/30/20,
1541251,4/9/20,
1639509,3/30/20,
1639510,3/31/20,
1639511,3/31/20,
1534484,4/6/20,
1557067,4/10/20,
1542181,4/6/20,
1639512,4/4/20,
1639513,3/28/20,
1639514,4/4/20,
1639515,4/4/20,
1567946,3/28/20,
1639516,3/30/20,
1639517,3/28/20,
1639518,3/30/20,
1532534,4/9/20,
1639519,3/30/20,
1639520,3/30/20,
1533279,4/15/20,
1639521,3/28/20,
1639522,3/28/20,
1568944,3/30/20,
1584815,4/22/20,
1553823,4/26/20,
1550577,4/28/20,
1549562,4/28/20,
1580853,3/29/20,
1566973,3/30/20,
1582294,3/30/20,
1639523,3/29/20,
1569721,3/30/20,
1565115,3/29/20,
1566436,4/1/20,
1566264,3/28/20,
1552458,4/20/20,
1562980,3/30/20,
1566239,3/30/20,
1566176,4/1/20,
1566177,3/28/20,
1531460,4/12/20,
1548195,4/9/20,
1569423,3/29/20,
1639524,4/17/20,
1561240,3/30/20,
1566575,3/30/20,
1559875,4/5/20,
1560244,4/3/20,
1567256,3/30/20,
1558998,4/2/20,
1570116,3/30/20,
1639525,4/1/20,
1565977,3/31/20,
1639526,3/30/20,
1536023,4/8/20,
1639527,3/28/20,
1639528,3/31/20,
1556031,4/7/20,
1639529,3/30/20,
1639530,3/30/20,
1565969,4/3/20,
1639531,3/31/20,
1639532,3/30/20,
1639533,3/30/20,
1639534,3/31/20,
1639535,3/31/20,
1575175,4/7/20,
1551553,4/23/20,
1639536,4/10/20,
1639537,3/30/20,
1639538,3/30/20,
1573712,4/6/20,
1639539,3/31/20,
1560019,3/31/20,
1639540,4/3/20,
1639541,3/30/20,
1639542,4/1/20,
1552260,4/16/20,
1639543,3/28/20,
1639544,4/1/20,
1639545,3/30/20,
1639546,3/31/20,
1639547,4/4/20,
1639548,4/18/20,
1639549,3/31/20,
1639550,4/1/20,
1639551,3/31/20,
1639552,4/2/20,
1576747,4/11/20,
1639553,4/1/20,
1552207,4/30/20,
1567097,4/1/20,
1544586,4/28/20,
1560481,3/30/20,
1562229,3/31/20,
1566938,4/10/20,
1562194,4/2/20,
1566648,4/7/20,
1639554,4/3/20,
1563725,3/31/20,
1562211,4/4/20,
1564469,3/30/20,
1542452,4/17/20,
1560279,4/12/20,
1562650,4/13/20,
1568245,3/31/20,
1551625,4/20/20,
1564217,3/30/20,
1553648,5/1/20,
1558357,4/1/20,
1639555,3/30/20,
1558660,3/30/20,
1559672,4/1/20,
1558390,3/31/20,
1639556,3/31/20,
1639557,4/1/20,
1639558,3/31/20,
1550966,4/14/20,
1639559,4/1/20,
1639560,4/13/20,
1639561,4/6/20,
1639562,3/31/20,
1565399,4/10/20,
1639563,4/1/20,
1567353,4/9/20,
1639564,4/9/20,
1639565,3/31/20,
1639566,4/1/20,
1639567,4/8/20,
1562276,3/31/20,
1639568,3/31/20,
1564396,3/31/20,
1639569,4/7/20,
1552619,4/14/20,
1639570,3/31/20,
1639571,4/6/20,
1639572,4/5/20,
1564739,3/31/20,
1639573,3/31/20,
1639574,4/12/20,
1639575,4/7/20,
1639576,4/2/20,
1639577,4/5/20,
1639578,4/2/20,
1639579,4/6/20,
1639580,4/2/20,
1639581,3/31/20,
1639582,4/5/20,
1556982,4/14/20,
1639583,3/30/20,
1639584,3/30/20,
1639585,4/1/20,
1639586,4/1/20,
1542899,4/28/20,
1565948,4/3/20,
1565230,4/5/20,
1533687,4/15/20,
1550116,4/15/20,
1563660,4/2/20,
1558430,3/31/20,
1563754,3/30/20,
1567108,4/24/20,
1558499,3/31/20,
1559314,4/7/20,
1565367,3/30/20,
1558656,3/31/20,
1558120,4/3/20,
1558635,3/31/20,
1565664,3/30/20,
1564996,4/1/20,
1567691,3/31/20,
1639587,4/4/20,
1558155,4/8/20,
1639588,4/19/20,
1639589,3/31/20,
1639590,4/12/20,
1639591,4/7/20,
1639592,4/5/20,
1536169,4/16/20,
1639593,4/1/20,
1639594,4/10/20,
1639595,4/7/20,
1639596,4/4/20,
1639597,3/31/20,
1639598,3/31/20,
1639599,3/31/20,
1639600,4/1/20,
1639601,4/4/20,
1565337,3/31/20,
1639602,3/31/20,
1560020,4/1/20,
1562228,3/31/20,
1548673,4/9/20,
1639603,3/31/20,
1559735,3/30/20,
1639604,3/30/20,
1639605,3/30/20,
1560245,3/30/20,
1639606,3/30/20,
1639607,3/30/20,
1639608,3/31/20,
1639609,4/3/20,
1555803,4/20/20,
1639610,4/9/20,
1547320,4/9/20,
1569684,3/30/20,
1573256,3/28/20,
1639611,4/1/20,
1570926,4/2/20,
1541061,4/30/20,
1569386,3/31/20,
1545098,4/29/20,
1564504,3/28/20,
1639612,3/30/20,
1639613,3/31/20,
1559738,3/30/20,
1569978,4/15/20,
1568900,3/28/20,
1566974,4/3/20,
1556359,4/20/20,
1567638,3/30/20,
1639614,3/28/20,
1542969,4/25/20,
1570304,3/30/20,
1566009,3/30/20,
1554209,4/9/20,
1559912,4/1/20,
1560643,3/28/20,
1568369,3/29/20,
1639615,4/3/20,
1639616,4/2/20,
1639617,3/30/20,
1639618,3/30/20,
1639619,3/30/20,
1639620,4/10/20,
1639621,4/15/20,
1639622,4/14/20,
1639623,4/15/20,
1639624,3/30/20,
1639625,4/2/20,
1639626,3/30/20,
1567496,4/1/20,
1639627,4/1/20,
1639628,4/5/20,
