customer_id,promotion_date,treatment_control
1550834,4/16/20,treatment
1543562,4/16/20,treatment
1533006,4/16/20,treatment
1543989,4/16/20,treatment
1537104,4/16/20,treatment
1541190,4/16/20,control
1542825,4/16/20,treatment
1535152,4/16/20,treatment
1541138,4/16/20,treatment
1535404,4/16/20,treatment
1555888,4/16/20,control
1538106,4/16/20,control
1544983,4/16/20,control
1544707,4/16/20,control
1531482,4/16/20,treatment
1538478,4/16/20,treatment
1543604,4/16/20,treatment
1543114,4/16/20,treatment
1537050,4/16/20,treatment
1538780,4/16/20,treatment
1555287,4/16/20,treatment
1547347,4/16/20,control
1532306,4/16/20,control
1540153,4/16/20,control
1544454,4/16/20,treatment
1542423,4/16/20,treatment
1550858,4/16/20,treatment
1532449,4/16/20,treatment
1554690,4/16/20,treatment
1542913,4/16/20,treatment
1535407,4/16/20,control
1557029,4/16/20,control
1552095,4/16/20,control
1551131,4/16/20,control
1552412,4/16/20,control
1550876,4/16/20,treatment
1552946,4/16/20,treatment
1555893,4/16/20,treatment
1543668,4/16/20,control
1548098,4/16/20,treatment
1553546,4/16/20,treatment
1542937,4/16/20,treatment
1537540,4/16/20,treatment
1540831,4/16/20,treatment
1534843,4/16/20,treatment
1540075,4/16/20,control
1549616,4/16/20,control
1556581,4/16/20,control
1549791,4/16/20,control
1539621,4/16/20,treatment
1533918,4/16/20,control
1544202,4/16/20,treatment
1536972,4/16/20,treatment
1556468,4/16/20,treatment
1554710,4/16/20,control
1543187,4/16/20,control
1536684,4/16/20,control
1533045,4/16/20,control
1542374,4/16/20,control
1536982,4/16/20,treatment
1554424,4/16/20,treatment
1553754,4/16/20,treatment
1547856,4/16/20,treatment
1533833,4/16/20,control
1548037,4/16/20,control
1543366,4/16/20,control
1557364,4/16/20,control
1539544,4/16/20,control
1542816,4/16/20,treatment
1556815,4/16/20,treatment
1536074,4/16/20,treatment
1534231,4/16/20,treatment
1549217,4/16/20,treatment
1539476,4/16/20,treatment
1550365,4/16/20,treatment
1552289,4/16/20,treatment
1539189,4/16/20,treatment
1556430,4/16/20,treatment
1543619,4/16/20,treatment
1556690,4/16/20,treatment
1534784,4/16/20,treatment
1554792,4/16/20,control
1535498,4/16/20,control
1544854,4/16/20,treatment
1533929,4/16/20,treatment
1547374,4/16/20,treatment
1556098,4/16/20,treatment
1534204,4/16/20,treatment
1534904,4/16/20,control
1545521,4/16/20,control
1545893,4/16/20,control
1540492,4/16/20,control
1557370,4/16/20,control
1536420,4/16/20,control
1551040,4/16/20,treatment
1555818,4/16/20,treatment
1555030,4/16/20,treatment
1538667,4/16/20,treatment
1535291,4/16/20,treatment
1543451,4/16/20,treatment
1550277,4/16/20,treatment
1546682,4/16/20,treatment
1538622,4/16/20,treatment
1545820,4/16/20,treatment
1534597,4/16/20,treatment
1540122,4/16/20,treatment
1536795,4/16/20,treatment
1534778,4/16/20,treatment
1533826,4/16/20,control
1533430,4/16/20,treatment
1541862,4/16/20,treatment
1549890,4/16/20,treatment
1555099,4/16/20,control
1545672,4/16/20,control
1546647,4/16/20,treatment
1540135,4/16/20,treatment
1549516,4/16/20,treatment
1542698,4/16/20,treatment
1536706,4/16/20,control
1540175,4/16/20,control
1550243,4/16/20,control
1554336,4/16/20,treatment
1548792,4/16/20,treatment
1533972,4/16/20,treatment
1544763,4/16/20,treatment
1550331,4/16/20,treatment
1541774,4/16/20,control
1537000,4/16/20,control
1555780,4/16/20,control
1533065,4/16/20,treatment
1534998,4/16/20,treatment
1554580,4/16/20,treatment
1533652,4/16/20,treatment
1549322,4/16/20,treatment
1538189,4/16/20,treatment
1554942,4/16/20,treatment
1544315,4/16/20,control
1553278,4/16/20,treatment
1540924,4/16/20,treatment
1551936,4/16/20,treatment
1549565,4/16/20,treatment
1543936,4/16/20,control
1545458,4/16/20,control
1541729,4/16/20,control
1551242,4/16/20,treatment
1532421,4/16/20,treatment
1533343,4/16/20,treatment
1550541,4/16/20,treatment
1540413,4/16/20,treatment
1538936,4/16/20,treatment
1544662,4/16/20,treatment
1556829,4/16/20,control
1555315,4/16/20,control
1533813,4/16/20,treatment
1540943,4/16/20,control
1535920,4/16/20,control
1532790,4/16/20,treatment
1552859,4/16/20,treatment
1551245,4/16/20,treatment
1547349,4/16/20,treatment
1541229,4/16/20,treatment
1533606,4/16/20,treatment
1532616,4/16/20,control
1551250,4/16/20,control
1541321,4/16/20,control
1546996,4/16/20,control
1544451,4/16/20,treatment
1542582,4/16/20,treatment
1542873,4/16/20,treatment
1547545,4/16/20,control
1553998,4/16/20,control
1542191,4/16/20,control
1535304,4/16/20,control
1543486,4/16/20,control
1545679,4/16/20,control
1546274,4/16/20,control
1537664,4/16/20,control
1539682,4/16/20,treatment
1550084,4/16/20,treatment
1537025,4/16/20,treatment
1544807,4/16/20,treatment
1538080,4/16/20,treatment
1544344,4/16/20,treatment
1547228,4/16/20,treatment
1547940,4/16/20,treatment
1540430,4/16/20,treatment
1532287,4/16/20,treatment
1550763,4/16/20,treatment
1545454,4/16/20,treatment
1548513,4/16/20,treatment
1550853,4/16/20,treatment
1537163,4/16/20,treatment
1533517,4/16/20,treatment
1535175,4/16/20,treatment
1553762,4/16/20,treatment
1549531,4/16/20,control
1550572,4/16/20,treatment
1541046,4/16/20,treatment
1557293,4/16/20,treatment
1533091,4/16/20,treatment
1535114,4/16/20,treatment
1543207,4/16/20,treatment
1536561,4/16/20,treatment
1550362,4/16/20,treatment
1557018,4/16/20,control
1554600,4/16/20,treatment
1531656,4/16/20,treatment
1546591,4/16/20,control
1535607,4/16/20,treatment
1541148,4/16/20,treatment
1547632,4/16/20,treatment
1539226,4/16/20,treatment
1536171,4/16/20,treatment
1556814,4/16/20,treatment
1552822,4/16/20,control
1542594,4/16/20,control
1549467,4/16/20,treatment
1556105,4/16/20,treatment
1536997,4/16/20,treatment
1544258,4/16/20,treatment
1538918,4/16/20,treatment
1532885,4/16/20,treatment
1537538,4/16/20,treatment
1555836,4/16/20,treatment
1554429,4/16/20,treatment
1553907,4/16/20,treatment
1534045,4/16/20,treatment
1551089,4/16/20,treatment
1537978,4/16/20,control
1552573,4/16/20,treatment
1547683,4/16/20,treatment
1556550,4/16/20,treatment
1541028,4/16/20,treatment
1538584,4/16/20,treatment
1546180,4/16/20,treatment
1552194,4/16/20,treatment
1555976,4/16/20,control
1550686,4/16/20,treatment
1531900,4/16/20,treatment
1543967,4/16/20,treatment
1542164,4/16/20,treatment
1552844,4/16/20,treatment
1550739,4/16/20,treatment
1531759,4/16/20,treatment
1548295,4/16/20,treatment
1550592,4/16/20,treatment
1545819,4/16/20,control
1550542,4/16/20,control
1543228,4/16/20,control
1541519,4/16/20,treatment
1540628,4/16/20,treatment
1532033,4/16/20,treatment
1548842,4/16/20,treatment
1532162,4/16/20,treatment
1544319,4/16/20,treatment
1546639,4/16/20,control
1545737,4/16/20,control
1554210,4/16/20,treatment
1539419,4/16/20,treatment
1538717,4/16/20,treatment
1547791,4/16/20,treatment
1554904,4/16/20,control
1535585,4/16/20,control
1538194,4/16/20,control
1556676,4/16/20,treatment
1557109,4/16/20,treatment
1543401,4/16/20,treatment
1536551,4/16/20,treatment
1544221,4/16/20,control
1542060,4/16/20,control
1549881,4/16/20,control
1545267,4/16/20,control
1544065,4/16/20,treatment
1551525,4/16/20,treatment
1537583,4/16/20,treatment
1532519,4/16/20,treatment
1555674,4/16/20,treatment
1539904,4/16/20,treatment
1531530,4/16/20,treatment
1551673,4/16/20,treatment
1547003,4/16/20,treatment
1547003,4/16/20,treatment
1543962,4/16/20,treatment
1552917,4/16/20,treatment
1533029,4/16/20,treatment
1546449,4/16/20,treatment
1540541,4/16/20,control
1547976,4/16/20,control
1549894,4/16/20,control
1549708,4/16/20,control
1552497,4/16/20,control
1555917,4/16/20,treatment
1555392,4/16/20,treatment
1537547,4/16/20,treatment
1553959,4/16/20,treatment
1544758,4/16/20,control
1533246,4/16/20,control
1549197,4/16/20,treatment
1541513,4/16/20,treatment
1540722,4/16/20,treatment
1555278,4/16/20,treatment
1535218,4/16/20,treatment
1554280,4/16/20,treatment
1544017,4/16/20,treatment
1537589,4/16/20,treatment
1539669,4/16/20,treatment
1536632,4/16/20,control
1539436,4/16/20,control
1555271,4/16/20,control
1547511,4/16/20,control
1550056,4/16/20,treatment
1550045,4/16/20,treatment
1555807,4/16/20,treatment
1537446,4/16/20,treatment
1554623,4/16/20,treatment
1540635,4/16/20,treatment
1540993,4/16/20,treatment
1540703,4/16/20,treatment
1554253,4/16/20,treatment
1556212,4/16/20,treatment
1556508,4/16/20,treatment
1556296,4/16/20,control
1551643,4/16/20,control
1535687,4/16/20,control
1541156,4/16/20,treatment
1548023,4/16/20,treatment
1544122,4/16/20,treatment
1545555,4/16/20,treatment
1555010,4/16/20,treatment
1546304,4/16/20,treatment
1556769,4/16/20,control
1544252,4/16/20,treatment
1548805,4/16/20,treatment
1542497,4/16/20,treatment
1535514,4/16/20,treatment
1536294,4/16/20,treatment
1549368,4/16/20,treatment
1535867,4/16/20,treatment
1545801,4/16/20,treatment
1549235,4/16/20,treatment
1550603,4/16/20,control
1551371,4/16/20,control
1551332,4/16/20,control
1554396,4/16/20,control
1532604,4/16/20,treatment
1540798,4/16/20,treatment
1542072,4/16/20,treatment
1539655,4/16/20,treatment
1545382,4/16/20,treatment
1537043,4/16/20,treatment
1551819,4/16/20,treatment
1535836,4/16/20,treatment
1555061,4/16/20,control
1541100,4/16/20,treatment
1533096,4/16/20,treatment
1537354,4/16/20,control
1538578,4/16/20,control
1538077,4/16/20,control
1541540,4/16/20,control
1531690,4/16/20,treatment
1550581,4/16/20,control
1553011,4/16/20,control
1542319,4/16/20,control
1532332,4/16/20,treatment
1544039,4/16/20,treatment
1547978,4/16/20,treatment
1535924,4/16/20,treatment
1551515,4/16/20,control
1556678,4/16/20,control
1555355,4/16/20,control
1549701,4/16/20,treatment
1531924,4/16/20,treatment
1547065,4/16/20,treatment
1551911,4/16/20,treatment
1540036,4/16/20,treatment
1554404,4/16/20,control
1531952,4/16/20,control
1535444,4/16/20,treatment
1548215,4/16/20,treatment
1545961,4/16/20,treatment
1540218,4/16/20,treatment
1552325,4/16/20,treatment
1534576,4/16/20,treatment
1551055,4/16/20,treatment
1532462,4/16/20,control
1539778,4/16/20,treatment
1541448,4/16/20,treatment
1549527,4/16/20,treatment
1537101,4/16/20,treatment
1547590,4/16/20,treatment
1554802,4/16/20,treatment
1542630,4/16/20,treatment
1553012,4/16/20,treatment
1538250,4/16/20,treatment
1539684,4/16/20,treatment
1551239,4/16/20,control
1552292,4/16/20,treatment
1534217,4/16/20,treatment
1536036,4/16/20,control
1536726,4/16/20,control
1539835,4/16/20,control
1539826,4/16/20,control
1548300,4/16/20,control
1540960,4/16/20,treatment
1547284,4/16/20,treatment
1536762,4/16/20,treatment
1556194,4/16/20,treatment
1546250,4/16/20,treatment
1545864,4/16/20,treatment
1550275,4/16/20,treatment
1537460,4/16/20,treatment
1532138,4/16/20,treatment
1540716,4/16/20,treatment
1543174,4/16/20,treatment
1537454,4/16/20,treatment
1544010,4/16/20,treatment
1551957,4/16/20,treatment
1552515,4/16/20,control
1535594,4/16/20,treatment
1542963,4/16/20,treatment
1544019,4/16/20,treatment
1534724,4/16/20,treatment
1532695,4/16/20,control
1556658,4/16/20,control
1547816,4/16/20,treatment
1554333,4/16/20,treatment
1548889,4/16/20,treatment
1545584,4/16/20,treatment
1537223,4/16/20,treatment
1535312,4/16/20,treatment
1533898,4/16/20,treatment
1549364,4/16/20,treatment
1532623,4/16/20,control
1541414,4/16/20,treatment
1536278,4/16/20,treatment
1540526,4/16/20,treatment
1534858,4/16/20,treatment
1541922,4/16/20,control
1546790,4/16/20,treatment
1545174,4/16/20,treatment
1533487,4/16/20,treatment
1532646,4/16/20,treatment
1554582,4/16/20,treatment
1540735,4/16/20,treatment
1556576,4/16/20,control
1553920,4/16/20,control
1546402,4/16/20,treatment
1545207,4/16/20,treatment
1555194,4/16/20,treatment
1550173,4/16/20,treatment
1538822,4/16/20,treatment
1533414,4/16/20,control
1550356,4/16/20,control
1553869,4/16/20,control
1549480,4/16/20,control
1544767,4/16/20,treatment
1557019,4/16/20,treatment
1540781,4/16/20,treatment
1554775,4/16/20,treatment
1552664,4/16/20,control
1546692,4/16/20,control
1531955,4/16/20,treatment
1554243,4/16/20,treatment
1541434,4/16/20,treatment
1539132,4/16/20,treatment
1537047,4/16/20,treatment
1538814,4/16/20,control
1533705,4/16/20,control
1532061,4/16/20,treatment
1552606,4/16/20,treatment
1546004,4/16/20,treatment
1535351,4/16/20,treatment
1540165,4/16/20,treatment
1548401,4/16/20,treatment
1542320,4/16/20,treatment
1537356,4/16/20,treatment
1532063,4/16/20,treatment
1554603,4/16/20,treatment
1555404,4/16/20,control
1544671,4/16/20,treatment
1543518,4/16/20,treatment
1544679,4/16/20,treatment
1548916,4/16/20,treatment
1534561,4/16/20,treatment
1548084,4/16/20,treatment
1539297,4/16/20,control
1554542,4/16/20,control
1532957,4/16/20,control
1532963,4/16/20,treatment
1544942,4/16/20,treatment
1551331,4/16/20,treatment
1552873,4/16/20,treatment
1545401,4/16/20,control
1551631,4/16/20,control
1546513,4/16/20,control
1554927,4/16/20,control
1537441,4/16/20,treatment
1536725,4/16/20,treatment
1546241,4/16/20,treatment
1542267,4/16/20,treatment
1553939,4/16/20,treatment
1556868,4/16/20,treatment
1537621,4/16/20,treatment
1534824,4/16/20,control
1553439,4/16/20,control
1546017,4/16/20,treatment
1552845,4/16/20,treatment
1549839,4/16/20,treatment
1539743,4/16/20,treatment
1546175,4/16/20,treatment
1545578,4/16/20,treatment
1556373,4/16/20,treatment
1532690,4/16/20,control
1533892,4/16/20,control
1536431,4/16/20,treatment
1556279,4/16/20,treatment
1536824,4/16/20,treatment
1531866,4/16/20,treatment
1538298,4/16/20,control
1531394,4/16/20,treatment
1554520,4/16/20,treatment
1544047,4/16/20,treatment
1532632,4/16/20,treatment
1541375,4/16/20,treatment
1553195,4/16/20,treatment
1556450,4/16/20,treatment
1533733,4/16/20,treatment
1554158,4/16/20,control
1539273,4/16/20,control
1532978,4/16/20,treatment
1536499,4/16/20,treatment
1535842,4/16/20,treatment
1531932,4/16/20,treatment
1541311,4/16/20,treatment
1536322,4/16/20,treatment
1540225,4/16/20,treatment
1554211,4/16/20,treatment
1540641,4/16/20,treatment
1540018,4/16/20,treatment
1544926,4/16/20,control
1540364,4/16/20,control
1544368,4/16/20,control
1540324,4/16/20,control
1555692,4/16/20,control
1547043,4/16/20,treatment
1554774,4/16/20,treatment
1554459,4/16/20,treatment
1535236,4/16/20,treatment
1539350,4/16/20,treatment
1536121,4/16/20,treatment
1536536,4/16/20,control
1538541,4/16/20,control
1534163,4/16/20,treatment
1533496,4/16/20,treatment
1552733,4/16/20,treatment
1533503,4/16/20,treatment
1549410,4/16/20,treatment
1549988,4/16/20,control
1556896,4/16/20,treatment
1532441,4/16/20,treatment
1551868,4/16/20,treatment
1540232,4/16/20,control
1532165,4/16/20,treatment
1533277,4/16/20,treatment
1538533,4/16/20,treatment
1538121,4/16/20,treatment
1552736,4/16/20,treatment
1555129,4/16/20,treatment
1546623,4/16/20,treatment
1539511,4/16/20,treatment
1537024,4/16/20,treatment
1555124,4/16/20,treatment
1537556,4/16/20,treatment
1553094,4/16/20,treatment
1553114,4/16/20,control
1541060,4/16/20,control
1550236,4/16/20,control
1534511,4/16/20,control
1554887,4/16/20,treatment
1533766,4/16/20,treatment
1553279,4/16/20,treatment
1534876,4/16/20,treatment
1535489,4/16/20,treatment
1546022,4/16/20,control
1553882,4/16/20,control
1551821,4/16/20,control
1536147,4/16/20,control
1542508,4/16/20,treatment
1551144,4/16/20,treatment
1548407,4/16/20,treatment
1548598,4/16/20,treatment
1546228,4/16/20,treatment
1554608,4/16/20,control
1546928,4/16/20,control
1543309,4/16/20,treatment
1532525,4/16/20,treatment
1539573,4/16/20,treatment
1541137,4/16/20,treatment
1531896,4/16/20,treatment
1546285,4/16/20,control
1536849,4/16/20,control
1548129,4/16/20,treatment
1537817,4/16/20,treatment
1556725,4/16/20,treatment
1553016,4/16/20,treatment
1545161,4/16/20,treatment
1551358,4/16/20,treatment
1546969,4/16/20,control
1541451,4/16/20,control
1531500,4/16/20,control
1543088,4/16/20,control
1538374,4/16/20,treatment
1553211,4/16/20,treatment
1556837,4/16/20,treatment
1539581,4/16/20,control
1534192,4/16/20,treatment
1544302,4/16/20,treatment
1535932,4/16/20,treatment
1542491,4/16/20,treatment
1554835,4/16/20,treatment
1545490,4/16/20,treatment
1545975,4/16/20,control
1538514,4/16/20,control
1553020,4/16/20,control
1544780,4/16/20,treatment
1541966,4/16/20,treatment
1552214,4/16/20,treatment
1542874,4/16/20,treatment
1540727,4/16/20,treatment
1532823,4/16/20,treatment
1536638,4/16/20,treatment
1547700,4/16/20,treatment
1550423,4/16/20,treatment
1537061,4/16/20,treatment
1539857,4/16/20,treatment
1540348,4/16/20,treatment
1552069,4/16/20,treatment
1539732,4/16/20,treatment
1548664,4/16/20,treatment
1542249,4/16/20,control
1532597,4/16/20,control
1553351,4/16/20,treatment
1552868,4/16/20,treatment
1555505,4/16/20,treatment
1534132,4/16/20,treatment
1554706,4/16/20,treatment
1535929,4/16/20,treatment
1551743,4/16/20,control
1543629,4/16/20,control
1553378,4/16/20,control
1553435,4/16/20,treatment
1541893,4/16/20,treatment
1551362,4/16/20,treatment
1554912,4/16/20,treatment
1533367,4/16/20,treatment
1538720,4/16/20,treatment
1534246,4/16/20,treatment
1551691,4/16/20,control
1532350,4/16/20,control
1531886,4/16/20,control
1532159,4/16/20,control
1540205,4/16/20,control
